Time,cAMP__1_1_,cAMP__2_1_,cAMP__2_2_,cAMP__2_3_,cAMP__3_1_,cAMP__3_2_,cAMP__3_3_
  2.190000,55.47902095311566,11.20170688258869,11.20170688258869,11.20170688258869,3.638619434048103,3.638619434048103,3.638619434048103
  2.200000,55.34642114420905,11.22321861028171,11.22321861028171,11.22321861028171,3.661307641982143,3.661307641982143,3.661307641982143
  2.210000,55.21428274817476,11.24458028607236,11.24458028607236,11.24458028607236,3.683992097560493,3.683992097560493,3.683992097560493
  2.220000,55.08260393118011,11.26579296100423,11.26579296100423,11.26579296100423,3.706672361017919,3.706672361017919,3.706672361017919
  2.230000,54.95138286795557,11.2868576788733,11.2868576788733,11.2868576788733,3.729347996982309,3.729347996982309,3.729347996982309
  2.240000,54.82061774174416,11.30777547628291,11.30777547628291,11.30777547628291,3.752018574436591,3.752018574436591,3.752018574436591
  2.250000,54.69030674425093,11.32854738269869,11.32854738269869,11.32854738269869,3.774683666680635,3.774683666680635,3.774683666680635
  2.260000,54.5604480755923,11.3491744205035,11.3491744205035,11.3491744205035,3.797342851293164,3.797342851293164,3.797342851293164
  2.270000,54.43103994424558,11.3696576050524,11.3696576050524,11.3696576050524,3.819995710093665,3.819995710093665,3.819995710093665
  2.280000,54.3020805669983,11.38999794472758,11.38999794472758,11.38999794472758,3.842641829104295,3.842641829104295,3.842641829104295
  2.290000,54.17356816889768,11.41019644099328,11.41019644099328,11.41019644099328,3.865280798511793,3.865280798511793,3.865280798511793
  2.300000,54.04550098320008,11.43025408845079,11.43025408845079,11.43025408845079,3.887912212629387,3.887912212629387,3.887912212629387
  2.310000,53.91787725132036,11.45017187489335,11.45017187489335,11.45017187489335,3.910535669858701,3.910535669858701,3.910535669858701
  2.320000,53.79069522278134,11.46995078136113,11.46995078136113,11.46995078136113,3.933150772651671,3.933150772651671,3.933150772651671
  2.330000,53.66395315516323,11.48959178219613,11.48959178219613,11.48959178219613,3.955757127472447,3.955757127472447,3.955757127472447
  2.340000,53.53764931405303,11.50909584509719,11.50909584509719,11.50909584509719,3.978354344759305,3.978354344759305,3.978354344759305
  2.350000,53.41178197299399,11.52846393117488,11.52846393117488,11.52846393117488,4.000942038886555,4.000942038886555,4.000942038886555
  2.360000,53.28634941343498,11.54769699500646,11.54769699500646,11.54769699500646,4.023519828126452,4.023519828126452,4.023519828126452
  2.370000,53.16134992467995,11.56679598469085,11.56679598469085,11.56679598469085,4.046087334611103,4.046087334611103,4.046087334611103
  2.380000,53.03678180383735,11.58576184190354,11.58576184190354,11.58576184190354,4.068644184294378,4.068644184294378,4.068644184294378
  2.390000,52.91264346062233,11.60459537761279,11.60459537761279,11.60459537761279,4.091190096297121,4.091190096297121,4.091190096297121
  2.400000,52.78893331549418,11.62329739286743,11.62329739286743,11.62329739286743,4.113724796077912,4.113724796077912,4.113724796077912
  2.410000,52.66564954006473,11.64186898662632,11.64186898662632,11.64186898662632,4.136247794145445,4.136247794145445,4.136247794145445
  2.420000,52.54279046867779,11.66031106768532,11.66031106768532,11.66031106768532,4.15875873692049,4.15875873692049,4.15875873692049
  2.430000,52.42035444358611,11.67862453826794,11.67862453826794,11.67862453826794,4.181257274759703,4.181257274759703,4.181257274759703
  2.440000,52.2983398149092,11.69681029407018,11.69681029407018,11.69681029407018,4.203743061924768,4.203743061924768,4.203743061924768
  2.450000,52.17674494059131,11.71486922430548,11.71486922430548,11.71486922430548,4.226215756551509,4.226215756551509,4.226215756551509
  2.460000,52.05556818635923,11.7328022117496,11.7328022117496,11.7328022117496,4.248675020619031,4.248675020619031,4.248675020619031
  2.470000,51.93480792568027,11.75061013278554,11.75061013278554,11.75061013278554,4.271120519918838,4.271120519918838,4.271120519918838
  2.480000,51.81446253972007,11.76829385744844,11.76829385744844,11.76829385744844,4.293551924023961,4.293551924023961,4.293551924023961
  2.490000,51.69453041730053,11.78585424947049,11.78585424947049,11.78585424947049,4.315968906258091,4.315968906258091,4.315968906258091
  2.500000,51.57500995485773,11.8032921663258,11.8032921663258,11.8032921663258,4.338371143664697,4.338371143664697,4.338371143664697
  2.510000,51.45589955639975,11.82060845927537,11.82060845927537,11.82060845927537,4.360758316976162,4.360758316976162,4.360758316976162
  2.520000,51.3371976334646,11.83780397341193,11.83780397341193,11.83780397341193,4.383130110582902,4.383130110582902,4.383130110582902
  2.530000,51.21890260507813,11.8548795477049,11.8548795477049,11.8548795477049,4.405486212502499,4.405486212502499,4.405486212502499
  2.540000,51.10101289771188,11.87183601504525,11.87183601504525,11.87183601504525,4.427826314348823,4.427826314348823,4.427826314348823
  2.550000,50.983526945241,11.88867420229042,11.88867420229042,11.88867420229042,4.450150111301165,4.450150111301165,4.450150111301165
  2.560000,50.86644318890212,11.90539493030927,11.90539493030927,11.90539493030927,4.472457302073357,4.472457302073357,4.472457302073357
  2.570000,50.74976007725125,11.92199901402688,11.92199901402688,11.92199901402688,4.494747588882906,4.494747588882906,4.494747588882906
  2.580000,50.63347606612169,11.93848726246958,11.93848726246958,11.93848726246958,4.517020677420115,4.517020677420115,4.517020677420115
  2.590000,50.51758955733964,11.9548605453952,11.9548605453952,11.9548605453952,4.539276230747142,4.539276230747142,4.539276230747142
  2.600000,50.4020989926192,11.97111969120524,11.97111969120524,11.97111969120524,4.561513939932206,4.561513939932206,4.561513939932206
  2.610000,50.28700290891465,11.98726542676228,11.98726542676228,11.98726542676228,4.583733565689701,4.583733565689701,4.583733565689701
  2.620000,50.17229978768337,12.00329854127766,12.00329854127766,12.00329854127766,4.605934824987553,4.605934824987553,4.605934824987553
  2.630000,50.05798811728209,12.01921981847036,12.01921981847036,12.01921981847036,4.628117437986223,4.628117437986223,4.628117437986223
  2.640000,49.94406639292085,12.03503003661628,12.03503003661628,12.03503003661628,4.65028112800485,4.65028112800485,4.65028112800485
  2.650000,49.83053311661691,12.05072996859739,12.05072996859739,12.05072996859739,4.672425621487408,4.672425621487408,4.672425621487408
  2.660000,49.71738679714866,12.06632038195098,12.06632038195098,12.06632038195098,4.694550647968853,4.694550647968853,4.694550647968853
  2.670000,49.60462595000964,12.08180203891886,12.08180203891886,12.08180203891886,4.716655940041274,4.716655940041274,4.716655940041274
  2.680000,49.49224909736236,12.09717569649654,12.09717569649654,12.09717569649654,4.738741233320038,4.738741233320038,4.738741233320038
  2.690000,49.3802547679923,12.11244210648247,12.11244210648247,12.11244210648247,4.760806266409948,4.760806266409948,4.760806266409948
  2.700000,49.26864149726185,12.12760201552722,12.12760201552722,12.12760201552722,4.782850780871384,4.782850780871384,4.782850780871384
  2.710000,49.15740782706418,12.14265616518273,12.14265616518273,12.14265616518273,4.804874521186463,4.804874521186463,4.804874521186463
  2.720000,49.04655230577727,12.15760529195148,12.15760529195148,12.15760529195148,4.826877234725176,4.826877234725176,4.826877234725176
  2.730000,48.93607348821774,12.1724501273357,12.1724501273357,12.1724501273357,4.84885867171155,4.84885867171155,4.84885867171155
  2.740000,48.82596993559485,12.1871913978866,12.1871913978866,12.1871913978866,4.870818585189792,4.870818585189792,4.870818585189792
  2.750000,48.71624021546441,12.20182982525356,12.20182982525356,12.20182982525356,4.892756730990437,4.892756730990437,4.892756730990437
  2.760000,48.60688290168273,12.21636612623335,12.21636612623335,12.21636612623335,4.914672867696501,4.914672867696501,4.914672867696501
  2.770000,48.49789657436052,12.23080101281933,12.23080101281933,12.23080101281933,4.936566756609632,4.936566756609632,4.936566756609632
  2.780000,48.38927981981684,12.24513519225064,12.24513519225064,12.24513519225064,4.958438161716256,4.958438161716256,4.958438161716256
  2.790000,48.28103127479683,12.25936930454523,12.25936930454523,12.25936930454523,4.980286897492021,4.980286897492021,4.980286897492021
  2.800000,48.17314953953786,12.27350404526548,12.27350404526548,12.27350404526548,5.002112734963591,5.002112734963591,5.002112734963591
  2.810000,48.06563318780773,12.28754015132488,12.28754015132488,12.28754015132488,5.0239154125734,5.0239154125734,5.0239154125734
  2.820000,47.95848083135439,12.30147830994626,12.30147830994626,12.30147830994626,5.045694705849911,5.045694705849911,5.045694705849911
  2.830000,47.85169108792597,12.31531920381292,12.31531920381292,12.31531920381292,5.067450392861084,5.067450392861084,5.067450392861084
  2.840000,47.74526258122411,12.32906351111877,12.32906351111877,12.32906351111877,5.089182254179872,5.089182254179872,5.089182254179872
  2.850000,47.63919394085731,12.34271190561836,12.34271190561836,12.34271190561836,5.110890072849711,5.110890072849711,5.110890072849711
  2.860000,47.53348380229423,12.35626505667694,12.35626505667694,12.35626505667694,5.132573634350022,5.132573634350022,5.132573634350022
  2.870000,47.42813080681704,12.36972362932055,12.36972362932055,12.36972362932055,5.154232726561703,5.154232726561703,5.154232726561703
  2.880000,47.32313360147475,12.38308828428605,12.38308828428605,12.38308828428605,5.175867139732621,5.175867139732621,5.175867139732621
  2.890000,47.21849083903651,12.39635967807121,12.39635967807121,12.39635967807121,5.197476666443115,5.197476666443115,5.197476666443115
  2.900000,47.11420117794493,12.40953846298475,12.40953846298475,12.40953846298475,5.219061101571485,5.219061101571485,5.219061101571485
  2.910000,47.01026328226949,12.42262528719642,12.42262528719642,12.42262528719642,5.240620242259489,5.240620242259489,5.240620242259489
  2.920000,46.90667582165976,12.43562079478708,12.43562079478708,12.43562079478708,5.26215388787784,5.26215388787784,5.26215388787784
  2.930000,46.80343747129879,12.4485256257987,12.4485256257987,12.4485256257987,5.283661839991701,5.283661839991701,5.283661839991701
  2.940000,46.70054691185641,12.4613404162845,12.4613404162845,12.4613404162845,5.305143902326176,5.305143902326176,5.305143902326176
  2.950000,46.59800282944258,12.47406579835897,12.47406579835897,12.47406579835897,5.326599880731811,5.326599880731811,5.326599880731811
  2.960000,46.49580391556072,12.48670240024793,12.48670240024793,12.48670240024793,5.348029583150088,5.348029583150088,5.348029583150088
  2.970000,46.39394886706099,12.49925084633862,12.49925084633862,12.49925084633862,5.369432819578916,5.369432819578916,5.369432819578916
  2.980000,46.29243638609368,12.51171175722975,12.51171175722975,12.51171175722975,5.390809402038135,5.390809402038135,5.390809402038135
  2.990000,46.1912651800625,12.52408574978155,12.52408574978155,12.52408574978155,5.412159144535,5.412159144535,5.412159144535
  3.000000,46.0904339615779,12.53637343716584,12.53637343716584,12.53637343716584,5.433481863029686,5.433481863029686,5.433481863029686
  3.010000,45.98994144841043,12.54857542891612,12.54857542891612,12.54857542891612,5.45477737540078,5.45477737540078,5.45477737540078
  3.020000,45.88978636344405,12.5606923309776,12.5606923309776,12.5606923309776,5.476045501410773,5.476045501410773,5.476045501410773
  3.030000,45.78996743462945,12.57272474575727,12.57272474575727,12.57272474575727,5.49728606267156,5.49728606267156,5.49728606267156
  3.040000,45.69048339493738,12.58467327217398,12.58467327217398,12.58467327217398,5.518498882609935,5.518498882609935,5.518498882609935
  3.050000,45.59133298231199,12.59653850570848,12.59653850570848,12.59653850570848,5.539683786433083,5.539683786433083,5.539683786433083
  3.060000,45.49251493962414,12.6083210384535,12.6083210384535,12.6083210384535,5.560840601094078,5.560840601094078,5.560840601094078
  3.070000,45.39402801462476,12.6200214591638,12.6200214591638,12.6200214591638,5.581969155257378,5.581969155257378,5.581969155257378
  3.080000,45.29587095989812,12.63164035330627,12.63164035330627,12.63164035330627,5.603069279264319,5.603069279264319,5.603069279264319
  3.090000,45.19804253281521,12.64317830310993,12.64317830310993,12.64317830310993,5.624140805098611,5.624140805098611,5.624140805098611
  3.100000,45.10054189250536,12.65463540712887,12.65463540712887,12.65463540712887,5.645183914389774,5.645183914389774,5.645183914389774
  3.110000,45.00336826720264,12.66601168282632,12.66601168282632,12.66601168282632,5.666198846805605,5.666198846805605,5.666198846805605
  3.120000,44.90651973960394,12.67730853657549,12.67730853657549,12.67730853657549,5.687184835267756,5.687184835267756,5.687184835267756
  3.130000,44.80999509708799,12.68852652444556,12.68852652444556,12.68852652444556,5.708141727914536,5.708141727914536,5.708141727914536
  3.140000,44.71379313196176,12.69966619906441,12.69966619906441,12.69966619906441,5.729069374682782,5.729069374682782,5.729069374682782
  3.150000,44.61791264141797,12.71072810966367,12.71072810966367,12.71072810966367,5.749967627277002,5.749967627277002,5.749967627277002
  3.160000,44.52235242749262,12.72171280212373,12.72171280212373,12.72171280212373,5.770836339138535,5.770836339138535,5.770836339138535
  3.170000,44.42711129702248,12.73262081901877,12.73262081901877,12.73262081901877,5.7916753654147,5.7916753654147,5.7916753654147
  3.180000,44.33218806160259,12.74345269966172,12.74345269966172,12.74345269966172,5.812484562927951,5.812484562927951,5.812484562927951
  3.190000,44.2375815375437,12.75420898014933,12.75420898014933,12.75420898014933,5.833263790145029,5.833263790145029,5.833263790145029
  3.200000,44.14329054582987,12.76489019340716,12.76489019340716,12.76489019340716,5.854012907146116,5.854012907146116,5.854012907146116
  3.210000,44.04931391207591,12.7754968692346,12.7754968692346,12.7754968692346,5.874731775593987,5.874731775593987,5.874731775593987
  3.220000,43.95565046648489,12.78602953434986,12.78602953434986,12.78602953434986,5.895420258703165,5.895420258703165,5.895420258703165
  3.230000,43.86229904380563,12.79648871243503,12.79648871243503,12.79648871243503,5.916078221209071,5.916078221209071,5.916078221209071
  3.240000,43.76925848329023,12.80687492418104,12.80687492418104,12.80687492418104,5.936705529337181,5.936705529337181,5.936705529337181
  3.250000,43.67652762865153,12.81718868733272,12.81718868733272,12.81718868733272,5.957302050772174,5.957302050772174,5.957302050772174
  3.260000,43.58410532802065,12.82743051673378,12.82743051673378,12.82743051673378,5.97786765462709,5.97786765462709,5.97786765462709
  3.270000,43.49199043390444,12.83760092437185,12.83760092437185,12.83760092437185,5.998402211412481,5.998402211412481,5.998402211412481
  3.280000,43.40018180314305,12.84770041942347,12.84770041942347,12.84770041942347,6.018905593005563,6.018905593005563,6.018905593005563
  3.290000,43.30867829686736,12.85772950829912,12.85772950829912,12.85772950829912,6.039377672619371,6.039377672619371,6.039377672619371
  3.300000,43.21747878045651,12.86768869468821,12.86768869468821,12.86768869468821,6.059818324771909,6.059818324771909,6.059818324771909
  3.310000,43.12658212349541,12.87757847960415,12.87757847960415,12.87757847960415,6.080227425255309,6.080227425255309,6.080227425255309
  3.320000,43.03598719973223,12.88739936142928,12.88739936142928,12.88739936142928,6.100604851104977,6.100604851104977,6.100604851104977
  3.330000,42.94569288703588,12.89715183595997,12.89715183595997,12.89715183595997,6.120950480568752,6.120950480568752,6.120950480568752
  3.340000,42.85569806735354,12.90683639645155,12.90683639645155,12.90683639645155,6.141264193076053,6.141264193076053,6.141264193076053
  3.350000,42.76600162666816,12.9164535336634,12.9164535336634,12.9164535336634,6.161545869207039,6.161545869207039,6.161545869207039
  3.360000,42.67660245495593,12.92600373590391,12.92600373590391,12.92600373590391,6.181795390661756,6.181795390661756,6.181795390661756
  3.370000,42.5874994461438,12.93548748907553,12.93548748907553,12.93548748907553,6.202012640229294,6.202012640229294,6.202012640229294
  3.380000,42.49869149806698,12.94490527671974,12.94490527671974,12.94490527671974,6.222197501756939,6.222197501756939,6.222197501756939
  3.390000,42.41017751242644,12.95425758006212,12.95425758006212,12.95425758006212,6.242349860119322,6.242349860119322,6.242349860119322
  3.400000,42.32195639474639,12.9635448780573,12.9635448780573,12.9635448780573,6.262469601187582,6.262469601187582,6.262469601187582
  3.410000,42.23402730302557,12.9727673476105,12.9727673476105,12.9727673476105,6.282556828702652,6.282556828702652,6.282556828702652
  3.420000,42.14639066647672,12.98192363538557,12.98192363538557,12.98192363538557,6.302612752799355,6.302612752799355,6.302612752799355
  3.430000,42.05904390461291,12.99101601884021,12.99101601884021,12.99101601884021,6.322635956312134,6.322635956312134,6.322635956312134
  3.440000,41.97198595557551,13.00004494689733,13.00004494689733,13.00004494689733,6.342626344269978,6.342626344269978,6.342626344269978
  3.450000,41.88521576174547,13.00901086567583,13.00901086567583,13.00901086567583,6.362583823092606,6.362583823092606,6.362583823092606
  3.460000,41.7987322697103,13.0179142185243,13.0179142185243,13.0179142185243,6.38250830056784,6.38250830056784,6.38250830056784
  3.470000,41.71253443023093,13.02675544605465,13.02675544605465,13.02675544605465,6.402399685828978,6.402399685828978,6.402399685828978
  3.480000,41.62662119820867,13.03553498617575,13.03553498617575,13.03553498617575,6.422257889332159,6.422257889332159,6.422257889332159
  3.490000,41.54099153265214,13.04425327412713,13.04425327412713,13.04425327412713,6.442082822833744,6.442082822833744,6.442082822833744
  3.500000,41.45564439664414,13.05291074251258,13.05291074251258,13.05291074251258,6.461874399367682,6.461874399367682,6.461874399367682
  3.510000,41.37057875730864,13.06150782133384,13.06150782133384,13.06150782133384,6.481632533222882,6.481632533222882,6.481632533222882
  3.520000,41.28579358577766,13.07004493802422,13.07004493802422,13.07004493802422,6.501357139920585,6.501357139920585,6.501357139920585
  3.530000,41.20128785715821,13.07852251748229,13.07852251748229,13.07852251748229,6.521048136191738,6.521048136191738,6.521048136191738
  3.540000,41.11706055049921,13.0869409821055,13.0869409821055,13.0869409821055,6.540705439954362,6.540705439954362,6.540705439954362
  3.550000,41.0331106487584,13.09530075182388,13.09530075182388,13.09530075182388,6.560328970290927,6.560328970290927,6.560328970290927
  3.560000,40.94943713876928,13.10360224413362,13.10360224413362,13.10360224413362,6.57991864742572,6.57991864742572,6.57991864742572
  3.570000,40.86603901120802,13.1118458741308,13.1118458741308,13.1118458741308,6.599474392702222,6.599474392702222,6.599474392702222
  3.580000,40.78291526056042,13.12003205454498,13.12003205454498,13.12003205454498,6.618996128560473,6.618996128560473,6.618996128560473
  3.590000,40.70006488508876,13.12816119577289,13.12816119577289,13.12816119577289,6.638483778514449,6.638483778514449,6.638483778514449
  3.600000,40.61748688679878,13.13623370591209,13.13623370591209,13.13623370591209,6.657937267129433,6.657937267129433,6.657937267129433
  3.610000,40.53518027140661,13.14424999079458,13.14424999079458,13.14424999079458,6.677356519999384,6.677356519999384,6.677356519999384
  3.620000,40.45314404830564,13.1522104540205,13.1522104540205,13.1522104540205,6.696741463724308,6.696741463724308,6.696741463724308
  3.630000,40.37137723053349,13.16011549699175,13.16011549699175,13.16011549699175,6.716092025887637,6.716092025887637,6.716092025887637
  3.640000,40.28987883473892,13.16796551894568,13.16796551894568,13.16796551894568,6.735408135033591,6.735408135033591,6.735408135033591
  3.650000,40.20864788114874,13.17576091698869,13.17576091698869,13.17576091698869,6.754689720644556,6.754689720644556,6.754689720644556
  3.660000,40.12768339353475,13.18350208612992,13.18350208612992,13.18350208612992,6.773936713118455,6.773936713118455,6.773936713118455
  3.670000,40.04698439918064,13.19118941931491,13.19118941931491,13.19118941931491,6.793149043746116,6.793149043746116,6.793149043746116
  3.680000,39.96654992884897,13.19882330745923,13.19882330745923,13.19882330745923,6.812326644688647,6.812326644688647,6.812326644688647
  3.690000,39.88637901674799,13.20640413948214,13.20640413948214,13.20640413948214,6.831469448954809,6.831469448954809,6.831469448954809
  3.700000,39.80647070049867,13.21393230234024,13.21393230234024,13.21393230234024,6.850577390378382,6.850577390378382,6.850577390378382
  3.710000,39.72682402110157,13.22140818106113,13.22140818106113,13.22140818106113,6.869650403595545,6.869650403595545,6.869650403595545
  3.720000,39.64743802290375,13.22883215877708,13.22883215877708,13.22883215877708,6.888688424022236,6.888688424022236,6.888688424022236
  3.730000,39.56831332569161,13.2362028070208,13.2362028070208,13.2362028070208,6.907692673749095,6.907692673749095,6.907692673749095
  3.740000,39.48944776441152,13.24352190501541,13.24352190501541,13.24352190501541,6.926662095063154,6.926662095063154,6.926662095063154
  3.750000,39.41084028053231,13.25078996016482,13.25078996016482,13.25078996016482,6.945596533385322,6.945596533385322,6.945596533385322
  3.760000,39.33248994720368,13.25800733022903,13.25800733022903,13.25800733022903,6.964495939904807,6.964495939904807,6.964495939904807
  3.770000,39.25439584130999,13.26517437060381,13.26517437060381,13.26517437060381,6.983360266930188,6.983360266930188,6.983360266930188
  3.780000,39.17655704344561,13.27229143434457,13.27229143434457,13.27229143434457,7.002189467873716,7.002189467873716,7.002189467873716
  3.790000,39.09897263789038,13.27935887219026,13.27935887219026,13.27935887219026,7.020983497235616,7.020983497235616,7.020983497235616
  3.800000,39.02164171258494,13.28637703258728,13.28637703258728,13.28637703258728,7.039742310588384,7.039742310588384,7.039742310588384
  3.810000,38.9445633591062,13.29334626171338,13.29334626171338,13.29334626171338,7.058465864561086,7.058465864561086,7.058465864561086
  3.820000,38.86773667264262,13.30026690350157,13.30026690350157,13.30026690350157,7.077154116823663,7.077154116823663,7.077154116823663
  3.830000,38.79116075196974,13.30713929966401,13.30713929966401,13.30713929966401,7.095807026071228,7.095807026071228,7.095807026071228
  3.840000,38.71483469942546,13.31396378971592,13.31396378971592,13.31396378971592,7.114424552008365,7.114424552008365,7.114424552008365
  3.850000,38.63875762088549,13.32074071099947,13.32074071099947,13.32074071099947,7.133006655333433,7.133006655333433,7.133006655333433
  3.860000,38.56292862573873,13.32747039870771,13.32747039870771,13.32747039870771,7.151553297722863,7.151553297722863,7.151553297722863
  3.870000,38.48734682686268,13.33415318590845,13.33415318590845,13.33415318590845,7.170064441815458,7.170064441815458,7.170064441815458
  3.880000,38.4120113405988,13.34078940356815,13.34078940356815,13.34078940356815,7.188540051196696,7.188540051196696,7.188540051196696
  3.890000,38.33692128672791,13.34737938057587,13.34737938057587,13.34737938057587,7.206980090383026,7.206980090383026,7.206980090383026
  3.900000,38.26207578844562,13.35392344376711,13.35392344376711,13.35392344376711,7.225384524806172,7.225384524806172,7.225384524806172
  3.910000,38.18747397233771,13.36042191794777,13.36042191794777,13.36042191794777,7.24375332079743,7.24375332079743,7.24375332079743
  3.920000,38.11311496835546,13.36687512591802,13.36687512591802,13.36687512591802,7.262086445571972,7.262086445571972,7.262086445571972
  3.930000,38.03899790979114,13.37328338849619,13.37328338849619,13.37328338849619,7.280383867213141,7.280383867213141,7.280383867213141
  3.940000,37.96512193325335,13.37964702454272,13.37964702454272,13.37964702454272,7.298645554656756,7.298645554656756,7.298645554656756
  3.950000,37.89148617864241,13.38596635098401,13.38596635098401,13.38596635098401,7.316871477675407,7.316871477675407,7.316871477675407
  3.960000,37.81808978912577,13.39224168283636,13.39224168283636,13.39224168283636,7.335061606862762,7.335061606862762,7.335061606862762
  3.970000,37.7449319111134,13.39847333322986,13.39847333322986,13.39847333322986,7.35321591361786,7.35321591361786,7.35321591361786
  3.980000,37.67201169423319,13.40466161343227,13.40466161343227,13.40466161343227,7.371334370129417,7.371334370129417,7.371334370129417
  3.990000,37.59932829130632,13.41080683287296,13.41080683287296,13.41080683287296,7.389416949360121,7.389416949360121,7.389416949360121
  4.000000,37.52688085832268,13.41690929916681,13.41690929916681,13.41690929916681,7.407463625030935,7.407463625030935,7.407463625030935
  4.010000,37.45466855441625,13.42296931813806,13.42296931813806,13.42296931813806,7.4254743716054,7.4254743716054,7.4254743716054
  4.020000,37.3826905418405,13.42898719384428,13.42898719384428,13.42898719384428,7.443449164273925,7.443449164273925,7.443449164273925
  4.030000,37.31094598594376,13.43496322860022,13.43496322860022,13.43496322860022,7.461387978938101,7.461387978938101,7.461387978938101
  4.040000,37.23943465194047,13.44089703284248,13.44089703284248,13.44089703284248,7.479291283648665,7.479291283648665,7.479291283648665
  4.050000,37.16815545869669,13.44678919758694,13.44678919758694,13.44678919758694,7.497158847671048,7.497158847671048,7.497158847671048
  4.060000,37.09710735679453,13.45264027899428,13.45264027899428,13.45264027899428,7.51499046456476,7.51499046456476,7.51499046456476
  4.070000,37.02628953154605,13.45845056359189,13.45845056359189,13.45845056359189,7.532786119367196,7.532786119367196,7.532786119367196
  4.080000,36.9557011715115,13.46422033596422,13.46422033596422,13.46422033596422,7.550545797976023,7.550545797976023,7.550545797976023
  4.090000,36.88534146847903,13.46994987877183,13.46994987877183,13.46994987877183,7.568269487136978,7.568269487136978,7.568269487136978
  4.100000,36.81520961744427,13.47563947277036,13.47563947277036,13.47563947277036,7.585957174431664,7.585957174431664,7.585957174431664
  4.110000,36.74530481659002,13.48128939682952,13.48128939682952,13.48128939682952,7.603608848265342,7.603608848265342,7.603608848265342
  4.120000,36.67562626726583,13.4868999279521,13.4868999279521,13.4868999279521,7.621224497854726,7.621224497854726,7.621224497854726
  4.130000,36.60617317396769,13.49247134129293,13.49247134129293,13.49247134129293,7.638804113215777,7.638804113215777,7.638804113215777
  4.140000,36.53694474431762,13.49800391017793,13.49800391017793,13.49800391017793,7.656347685151499,7.656347685151499,7.656347685151499
  4.150000,36.46794018904334,13.50349790612306,13.50349790612306,13.50349790612306,7.673855205239734,7.673855205239734,7.673855205239734
  4.160000,36.3991587219579,13.50895359885334,13.50895359885334,13.50895359885334,7.691326665820954,7.691326665820954,7.691326665820954
  4.170000,36.33059955993932,13.51437125632183,13.51437125632183,13.51437125632183,7.708762059986056,7.708762059986056,7.708762059986056
  4.180000,36.26226192291018,13.51975114472863,13.51975114472863,13.51975114472863,7.726161381564159,7.726161381564159,7.726161381564159
  4.190000,36.19414503381736,13.52509352853989,13.52509352853989,13.52509352853989,7.743524625110396,7.743524625110396,7.743524625110396
  4.200000,36.12624811861155,13.53039867050678,13.53039867050678,13.53039867050678,7.76085178589371,7.76085178589371,7.76085178589371
  4.210000,36.05857040622698,13.53566683168449,13.53566683168449,13.53566683168449,7.778142859884645,7.778142859884645,7.778142859884645
  4.220000,35.99111112856104,13.54089827145124,13.54089827145124,13.54089827145124,7.795397843743149,7.795397843743149,7.795397843743149
  4.230000,35.92386952045388,13.54609324752728,13.54609324752728,13.54609324752728,7.812616734806356,7.812616734806356,7.812616734806356
  4.240000,35.85684481966808,13.55125201599384,13.55125201599384,13.55125201599384,7.829799531076391,7.829799531076391,7.829799531076391
  4.250000,35.79003626686826,13.55637483131219,13.55637483131219,13.55637483131219,7.846946231208163,7.846946231208163,7.846946231208163
  4.260000,35.72344310560078,13.56146194634258,13.56146194634258,13.56146194634258,7.864056834497152,7.864056834497152,7.864056834497152
  4.270000,35.65706458227328,13.56651361236327,13.56651361236327,13.56651361236327,7.881131340867213,7.881131340867213,7.881131340867213
  4.280000,35.59089994613439,13.57153007908951,13.57153007908951,13.57153007908951,7.898169750858365,7.898169750858365,7.898169750858365
  4.290000,35.52494844925334,13.57651159469252,13.57651159469252,13.57651159469252,7.915172065614587,7.915172065614587,7.915172065614587
  4.300000,35.45920934649961,13.58145840581854,13.58145840581854,13.58145840581854,7.93213828687161,7.93213828687161,7.93213828687161
  4.310000,35.39368189552255,13.58637075760774,13.58637075760774,13.58637075760774,7.949068416944719,7.949068416944719,7.949068416944719
  4.320000,35.32836535673103,13.5912488937133,13.5912488937133,13.5912488937133,7.965962458716537,7.965962458716537,7.965962458716537
  4.330000,35.26325899327307,13.59609305632036,13.59609305632036,13.59609305632036,7.982820415624828,7.982820415624828,7.982820415624828
  4.340000,35.19836207101547,13.600903486165,13.600903486165,13.600903486165,7.999642291650288,7.999642291650288,7.999642291650288
  4.350000,35.13367406003543,13.60568018501003,13.60568018501003,13.60568018501003,8.01642826143742,8.01642826143742,8.01642826143742
  4.360000,35.06919427768744,13.61042333639438,13.61042333639438,13.61042333639438,8.033178368947043,8.033178368947043,8.033178368947043
  4.370000,35.00492180840943,13.61513340016096,13.61513340016096,13.61513340016096,8.04989245975502,8.04989245975502,8.04989245975502
  4.380000,34.94085593254899,13.61981060694926,13.61981060694926,13.61981060694926,8.066570543107829,8.066570543107829,8.066570543107829
  4.390000,34.87699593320574,13.62445518588556,13.62445518588556,13.62445518588556,8.083212628847853,8.083212628847853,8.083212628847853
  4.400000,34.81334109621299,13.62906736459946,13.62906736459946,13.62906736459946,8.09981872740293,8.09981872740293,8.09981872740293
  4.410000,34.74989071011949,13.63364736924039,13.63364736924039,13.63364736924039,8.116388849775896,8.116388849775896,8.116388849775896
  4.420000,34.68664406617113,13.63819542449422,13.63819542449422,13.63819542449422,8.132923007534144,8.132923007534144,8.132923007534144
